pl_name,hostname,sy_dist,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_spectype,st_teff,st_mass,disc_year
"HD 168746 b","HD 168746",41.56810000,11.10000000,85.81410000,6.40400000000,900.00,"G5",5570.00,1.070000,2002
"HD 205739 b","HD 205739",92.50870000,13.60000000,435.41000000,279.80000000000,,"F7 V",6176.00,1.220000,2008
"HD 224693 b","HD 224693",93.50150000,14.00000000,222.48100000,26.69040000000,,"G2 V",5894.00,1.310000,2006
"HD 156279 b","HD 156279",36.19450000,12.50000000,2997.75753482,133.40355000000,,"G6",5453.00,0.940000,2011
"HD 12661 b","HD 12661",37.84780000,13.30000000,772.32690000,262.70862000000,,"K0",5645.00,1.200000,2000
"HD 16417 b","HD 16417",25.39360000,5.00000000,22.10000000,17.24000000000,,"G1 V",5841.00,1.200000,2008
"HD 19994 b","HD 19994",22.52420000,13.60000000,435.41000000,466.20000000000,,"F8 V",6188.00,1.365000,2003
"HD 156279 c","HD 156279",36.19450000,12.50000000,3098.82696825,4818.25358000000,,"G6",5453.00,0.940000,2018
"GJ 179 b","GJ 179",12.35600000,13.80000000,301.93698665,2288.00000000000,,"M3.5 V",3370.00,0.357000,2009
"GJ 832 b","GJ 832",4.96435000,13.80000000,314.65012293,3853.00000000000,,"M2/3 V",3472.00,0.450000,2008
"HD 37605 b","HD 37605",46.78640000,13.20000000,854.96270000,55.01292000000,,"K0",5329.00,0.940000,2004
"HD 33283 b","HD 33283",89.86230000,12.50000000,104.56607000,18.19910000000,,"G3/G5 V",5935.00,1.380000,2006
"HD 9446 b","HD 9446",50.35030000,14.00000000,222.47200000,30.05200000000,,"G5 V",5793.00,1.000000,2009
"HD 134987 c","HD 134987",26.18040000,13.90000000,260.00000000,5000.00000000000,,"G5 V",5585.00,1.100000,2009
"HD 79498 b","HD 79498",48.94890000,13.60000000,425.89220000,1807.00000000000,,"G5",5748.00,1.080000,2011
"HD 45652 b","HD 45652",34.85410000,14.30000000,137.62039000,44.07300000000,,"G8/K0",5294.00,0.920000,2008
"HIP 79431 b","HIP 79431",14.53240000,13.40000000,667.41500000,111.70000000000,,"M3 V",3191.00,0.490000,2009
"HD 3167 b","HD 3167",47.28990000,1.67000000,4.97000000,0.95964100000,1774.00,"K0 V",5261.00,0.837000,2016
"GJ 876 b","GJ 876",4.67517000,13.30000000,723.22350000,61.11660000000,,"M2.5V",3293.74,0.320000,1998
"HD 114783 c","HD 114783",21.06280000,13.40000000,603.87397330,4352.00000000000,,"K1 V",5135.00,0.900000,2018
"HD 47186 c","HD 47186",37.45740000,13.00000000,111.42000000,1353.60000000000,,"G6 V",5657.00,0.960000,2008
"HD 114783 b","HD 114783",21.06280000,13.70000000,349.60000000,493.70000000000,,"K0",5135.00,0.853000,2001
"HD 148156 b","HD 148156",57.12890000,13.90000000,270.14400000,1027.00000000000,,"G0/2 V",6308.00,1.220000,2009
"HD 12661 c","HD 12661",37.84780000,13.20000000,899.45439181,1708.00000000000,,"K0",5748.00,1.020000,2002
"HIP 14810 c","HIP 14810",50.48000000,13.60000000,416.35730000,147.74700000000,,"G5",5544.00,1.010000,2006
"HIP 14810 b","HIP 14810",50.48000000,13.00000000,1239.53700000,6.67389200000,,"G5",5544.00,1.010000,2005
"GJ 876 d","GJ 876",4.67517000,2.51000000,6.83000000,1.93778000000,,"M2.5V",3293.74,0.320000,2005
"GJ 876 e","GJ 876",4.67517000,3.92000000,14.60000000,124.26000000000,,"M2.5V",3293.74,0.320000,2010
"gam1 Leo b","gam1 Leo",39.88830000,12.50000000,2790.43000000,428.50000000000,,"K1 IIIb Fe-0.5",4330.00,1.230000,2009
"HD 156411 b","HD 156411",56.86550000,14.00000000,235.18000000,842.20000000000,,"F8 IV/V",5900.00,1.250000,2009
"HD 8535 b","HD 8535",55.44010000,14.00000000,216.12440000,1313.00000000000,,"G0 V",6136.00,1.130000,2010
"HD 37605 c","HD 37605",46.78640000,13.10000000,1013.87770000,2720.00000000000,,"K0",5329.00,0.940000,2012
"HD 1605 c","HD 1605",88.80470000,13.00000000,1150.54460000,2149.00000000000,,"K1 IV",4915.00,1.330000,2015
"HD 55696 b","HD 55696",77.96930000,12.90000000,1357.12729789,1827.00000000000,,"G0 V",6012.00,1.290000,2018
"HD 148164 b","HD 148164",77.19710000,13.70000000,390.93090000,328.55000000000,,"F8",6032.00,1.210000,2018
"24 Sex c","24 Sex",72.06910000,13.90000000,273.32000000,883.00000000000,,"K0 IV",5098.00,1.540000,2010
"HD 22781 b","HD 22781",32.60340000,12.30000000,4338.20000000,528.07000000000,,"K1",5027.00,0.750000,2011
"HD 68988 b","HD 68988",60.84470000,13.40000000,626.12510000,6.27711000000,,"G2 V",5932.00,1.280000,2001
"HD 148164 c","HD 148164",77.19710000,12.80000000,1640.00280000,5062.00000000000,,"F8",6032.00,1.210000,2018
"HD 29985 b","HD 29985",31.27070000,12.80000000,1739.47487151,20608.14049000000,,,4678.00,0.750000,2022
"HD 3167 c","HD 3167",47.28990000,3.00000000,11.13000000,29.84540000000,564.00,"K0 V",5261.00,0.837000,2016
"HD 90156 b","HD 90156",21.94960000,4.43000000,17.98000000,49.77000000000,,"G5V",5599.00,0.840000,2009
"HD 45350 b","HD 45350",46.87330000,13.50000000,568.89000000,963.60000000000,,"G5 V",5566.00,0.980000,2004
"HD 177830 c","HD 177830",62.76740000,7.87000000,47.67250000,110.90000000000,,"K0",4949.00,1.470000,2010
"HD 107148 b","HD 107148",49.41560000,9.60000000,66.74100000,48.05600000000,,"G5 V",5797.00,1.120000,2005
"HN Peg b","HN Peg",18.11860000,11.77680000,6991.57000000,,,"G0 V",6186.00,1.080000,2006
"GJ 674 b","GJ 674",4.54896000,3.33000000,11.09000000,4.69380000000,,"M2.5",3600.00,0.350000,2007
"GJ 3634 b","GJ 3634",20.37790000,2.83000000,8.40000000,2.64561000000,,"M2.5",3517.00,0.450000,2010
"HD 27442 b","HD 27442",18.27040000,13.50000000,495.80000000,428.10000000000,,"K1/2III",4846.00,1.230000,2000
"GJ 3021 b","GJ 3021",17.55590000,13.10000000,1071.04000000,133.71000000000,350.00,"G6 V",5540.00,0.900000,2000
"HD 46375 b","HD 46375",29.55290000,10.00000000,71.80000000,3.02357300000,,"K1 IV-V",5285.00,0.920000,2000
"HD 136352 d","HD 136352",14.68200000,2.56200000,8.82000000,107.24500000000,431.00,"G4 V",5664.00,0.870000,2019
"HD 221287 b","HD 221287",55.92310000,13.10000000,982.05000000,456.10000000000,,"F7 V",6304.00,1.250000,2007
"HD 33564 b","HD 33564",20.95310000,12.50000000,2892.10000000,388.00000000000,,"F6 V",6250.00,1.250000,2005
"HD 189733 b","HD 189733",19.76380000,12.66617000,359.14790000,2.21857567000,1209.00,"K2 V",5052.00,0.790000,2005
"HD 129445 b","HD 129445",67.43860000,13.30000000,797.74930157,1840.00000000000,,"G6 V",5646.00,0.990000,2009
"HD 70573 b","HD 70573",59.18200000,12.80000000,1900.00000000,851.80000000000,,"G1-1.5 V",5737.00,1.000000,2007
"HD 102365 b","HD 102365",9.28940000,4.14000000,16.00000000,122.10000000000,,"G3/5V",5630.00,0.850000,2010
"HD 24040 b","HD 24040",46.62240000,12.90000000,1589.14203500,3668.00000000000,,"G0 V",5802.00,1.110000,2006
"HD 11964 c","HD 11964",33.53690000,5.38000000,25.00000000,37.91000000000,,"G9 V CN+1",5303.00,0.910000,2008
"HD 108236 f","HD 108236",64.59780000,2.01700000,4.72000000,29.54115000000,,"G3 V",5660.00,0.869000,2021
"HD 154857 c","HD 154857",63.44820000,13.20000000,819.97000000,3452.00000000000,,"G5 V",5605.00,1.718000,2014
"BD-210397 c","BD-210397",23.73240000,12.90000000,1525.57635360,6240.00000000000,,"K7 V",4051.00,0.690000,2023
"GJ 667 C b","GJ 667 C",7.24396000,2.25000000,5.68000000,7.20300000000,,"M1.5 V",3350.00,0.330000,2012
"HD 168443 c","HD 168443",39.62450000,12.20000000,5500.33841154,1753.10960000000,,"G5",5491.00,0.980000,2000
"HD 82943 c","HD 82943",27.59020000,13.40000000,622.60300000,220.07800000000,,"G2/3V",5935.00,1.080000,2003
"HD 82943 b","HD 82943",27.59020000,13.50000000,534.25000000,441.47000000000,,"G2/3V",5935.00,1.080000,2003
"HIP 5158 c","HIP 5158",51.60260000,12.20000000,4780.16320000,9017.76000000000,,,4813.00,0.780000,2011
"Kepler-37 e","Kepler-37",63.92070000,0.37000000,8.10000000,51.19600000000,401.00,,5288.00,0.800000,2014
"alf Ari b","alf Ari",20.21019000,13.40000000,572.07000000,380.80000000000,,"K2III",4553.00,1.500000,2010
"GJ 536 b","GJ 536",10.40920000,2.41000000,6.37000000,8.70874000000,451.00,"M1 V",3641.00,0.528000,2016
"Ross 458 c","Ross 458",11.50940000,14.01125000,1906.98000000,,,"M2",3965.42,0.556419,2010
"HD 27894 b","HD 27894",43.82140000,14.10000000,196.73578393,18.01939000000,,"K2 V",4875.00,0.810000,2005
"WD 0806-661 b","WD 0806-661",19.24440000,12.60000000,2542.62725600,,340.00,"DQ",9552.00,0.620000,2011
"HD 10180 d","HD 10180",38.96070000,,3295.88058059,16.35700000000,,"G1 V",5911.00,1.060000,2010
"HD 11506 d","HD 11506",51.26100000,12.30000000,4068.20360960,26500.00000000000,,"G0 V",6123.00,1.220000,2022
"91 Aqr b","91 Aqr",44.03040000,13.10000000,1017.00000000,181.40000000000,,"K0 III",4665.00,1.400000,2013
"GJ 163 b","GJ 163",15.12850000,3.25000000,10.60000000,8.63182000000,,"M",3500.00,0.400000,2013
"HD 215497 c","HD 215497",40.54680000,13.00000000,111.23994245,566.00000000000,,"K3 V",5113.00,0.920000,2009
"BD-06 1339 b","BD-06 1339",20.26950000,,1523.03372634,3.87280000000,,"K7/M0 V",4324.00,0.700000,2013
"HD 66141 b","HD 66141",68.15090000,12.80000000,1906.90000000,480.50000000000,,"K2 III",4323.00,1.100000,2012
"GU Psc b","GU Psc",47.55010000,14.17900000,3591.30000000,,1050.00,"M3",4031.81,0.325000,2014
"GJ 163 c","GJ 163",15.12850000,2.50000000,6.80000000,25.63058000000,,"M",3500.00,0.400000,2013
"GJ 163 d","GJ 163",15.12850000,5.92000000,29.40000000,603.95116000000,,"M",3500.00,0.400000,2013
"DENIS-P J082303.1-491201 b","DENIS-P J082303.1-491201",20.77000000,11.90000000,9057.77000000,246.36000000000,,"L1.5",,0.075000,2013
"HD 66428 c","HD 66428",53.28170000,13.50000000,560.64930995,10478.84437000000,,"G8 IV (+ G)",5716.00,1.010000,2021
"Kepler-16 b","Kepler-16",75.08520000,8.44930000,105.83300000,228.77600000000,,,4450.00,0.689700,2011
"HD 103774 b","HD 103774",56.40890000,13.30000000,116.00000000,5.88810000000,,"F5 V",6489.00,1.335000,2013
"HD 109271 b","HD 109271",55.87160000,4.31000000,17.16200000,7.85430000000,,"G5 V",5783.00,1.047000,2013
"HD 50554 b","HD 50554",31.16640000,12.80000000,1859.29618095,1293.00000000000,,"F8 V",5987.00,1.040000,2002
"HD 183263 b","HD 183263",54.19550000,13.10000000,1103.18240070,624.87404000000,,"G2 IV",5948.00,1.060000,2004
"HD 166724 b","HD 166724",45.13420000,13.00000000,1207.74794660,5144.00000000000,,"K0 IV-V",5127.00,0.810000,2012
"HD 150706 b","HD 150706",28.26970000,13.30000000,772.32302901,5894.00000000000,,"G0 V",5961.00,1.170000,2012
"HD 3167 e","HD 3167",47.28990000,2.83000000,8.41000000,96.63000000000,374.80,"K0 V",5261.00,0.837000,2022
"Kepler-42 c","Kepler-42",40.05950000,0.73000000,60.33700000,0.45328509000,720.00,"M",3068.00,0.130000,2011
"HD 168863 b","HD 168863",39.89790000,12.70000000,2154.87659946,14773.93272000000,,,4905.00,0.800000,2022
"HD 155358 c","HD 155358",43.61970000,13.90000000,261.00000000,391.90000000000,,"G0",5900.00,0.920000,2007
"HD 183263 c","HD 183263",54.19550000,12.50000000,2958.98246917,4667.97841000000,,"G2 IV",5948.00,1.060000,2008
"HD 187123 b","HD 187123",45.95480000,14.20000000,166.21800000,3.09658280000,,"G3 V",5790.00,1.040000,1998
"HD 197037 b","HD 197037",33.19440000,13.90000000,251.00000000,1035.70000000000,,"F7 V",6150.00,1.110000,2012
"CFBDSIR J145829+101343 b","CFBDSIR J145829+101343",23.10000000,12.40000000,3337.10000000,10037.50000000000,370.00,,580.50,0.021000,2011
"RR Cae b","RR Cae",21.19160000,13.00000000,1334.88600000,4343.50000000000,,"M",3904.00,0.440000,2012
"LHS 3844 b","LHS 3844",14.88460000,1.30300000,2.25000000,0.46292913000,805.00,"M5",3036.00,0.151000,2019
"TOI-237 b","TOI-237",38.07490000,1.44000000,2.67000000,5.43609800000,388.00,"M4.5 V",3212.00,0.179000,2020
"HD 95086 b","HD 95086",86.22790000,12.90000000,1589.00000000,,1000.00,"A8 III",7595.00,1.600000,2013
"HD 13908 b","HD 13908",79.55150000,13.90000000,274.91000000,19.38200000000,,"F8 V",6255.00,1.290000,2013
"GJ 667 C c","GJ 667 C",7.24396000,1.77000000,3.80000000,28.14000000000,,"M1.5 V",3350.00,0.330000,2013
"HD 13908 c","HD 13908",79.55150000,12.80000000,1630.40000000,931.00000000000,,"F8 V",6255.00,1.290000,2013
"HD 159243 b","HD 159243",73.30550000,13.70000000,359.13000000,12.62000000000,,"G0 V",6123.00,1.125000,2013
"HIP 57274 c","HIP 57274",25.86180000,14.20000000,130.00000000,32.03000000000,,"K4 V",4640.00,0.730000,2011
"GJ 667 C f","GJ 667 C",7.24396000,1.45000000,2.70000000,39.02600000000,,"M1.5 V",3350.00,0.330000,2013
"HD 73526 c","HD 73526",97.23960000,13.30000000,715.09000000,379.10000000000,,"G6 V",5601.00,1.014000,2005
"K2-26 b","K2-26",99.05040000,2.67000000,7.61000000,14.56650000000,430.00,"M1.0 V",3785.00,0.560000,2016
"2MASS J01225093-2439505 b","2MASS J01225093-2439505",33.82810000,11.20900000,7786.50000000,,1600.00,"M3.5 V",3530.00,0.400000,2013
"HD 222237 b","HD 222237",11.44690000,12.80000000,1649.52943233,14892.00000000000,,"K3 V",4751.00,0.760000,2024
"HR 8799 b","HR 8799",41.24410000,13.00000000,2000.00000000,170000.00000000000,1200.00,"A5 V",7204.58,1.500000,2008
"HR 8799 d","HR 8799",41.24410000,13.00000000,3000.00000000,37000.00000000000,1300.00,"A5 V",7204.58,1.500000,2008
"HR 8799 e","HR 8799",41.24410000,13.11453000,3178.30000000,20815.60000000000,1150.00,"A5",7400.00,1.510000,2010
"HD 176986 d","HD 176986",27.78430000,2.49000000,6.76000000,61.37600000000,363.00,"K2.5 V",4931.00,0.789000,2026
"HD 176986 c","HD 176986",27.78430000,,2097.98531461,16.81240000000,558.00,"K2.5 V",4931.00,0.789000,2017
"HD 3167 d","HD 3167",47.28990000,1.92000000,4.33000000,8.41120000000,859.50,"K0 V",5261.00,0.837000,2017
"GJ 3470 b","GJ 3470",29.42140000,4.57000000,13.90000000,3.33664960000,593.50,"M1.5",3600.00,0.539000,2012
"HD 221420 b","HD 221420",31.14150000,12.00000000,7278.27052030,10090.00000000000,,"G2 IV-V",5847.00,1.351000,2019
"HD 108202 b","HD 108202",38.68460000,13.10000000,953.48522100,2990.00000000000,,"K4/5 V",4556.03,0.740000,2023
"HD 27894 c","HD 27894",43.82140000,8.24000000,51.48846000,36.07000000000,,"K2 V",4875.00,0.800000,2017
"HD 68988 c","HD 68988",60.84470000,12.20000000,4776.96095721,16000.00000000000,,"G2 V",5883.41,1.171665,2021
"HD 168443 b","HD 168443",39.62450000,12.60000000,2424.39508860,58.11187000000,,"G5",5491.00,0.980000,1998
"BD-08 2823 c","BD-08 2823",41.33420000,12.50000000,104.00000000,237.60000000000,,"K3 V",4746.00,0.740000,2009
"HD 10180 f","HD 10180",38.96070000,5.24000000,23.90000000,122.74400000000,,"G1 V",5911.00,1.060000,2010
"HD 16905 b","HD 16905",39.74010000,12.40000000,3591.46099910,10256.00000000000,,"K3 V",4866.12,0.850000,2022
"HD 187123 c","HD 187123",45.95480000,13.20000000,912.16752809,3810.00000000000,,"G3 V",5790.00,1.040000,2008
"HD 62364 c","HD 62364",53.11200000,12.00000000,7923.46218651,74839.94555000000,,"F7 V",6255.00,1.190000,2022
"GJ 1214 b","GJ 1214",14.64270000,2.73300000,8.41000000,1.58040453100,567.00,"M4 V",3101.00,0.182000,2009
"BD-210397 b","BD-210397",23.73240000,14.00000000,214.00000000,1891.00000000000,,"K7 V",4051.00,0.679000,2023
"TOI-5789 e","TOI-5789",20.45810000,3.43000000,11.61000000,62.98000000000,424.00,"K1 V",5185.00,0.821000,2026
"TOI-5720 b","TOI-5720",35.82560000,1.09000000,4.30000000,1.43445550000,708.00,"M3.5 +/- 1.0",3325.00,0.383000,2024
"TOI-561 e","TOI-561",85.79900000,2.51700000,12.40000000,77.14400000000,416.00,"G9 V",5342.00,0.806000,2020
"LTT 1445 A b","LTT 1445 A",6.86929000,1.34000000,2.73000000,5.35876350000,431.00,"M3.0",3562.00,0.257000,2019
"KELT-11 b","KELT-11",99.15960000,15.13212395,65.15482343,4.73620865000,1712.00,"G8/K0 IV",5375.00,1.440000,2017
"TOI-1749 b","TOI-1749",99.55610000,1.39000000,57.00000000,2.38839000000,831.00,"M0 V",3985.00,0.580000,2021
"HIP 113103 b","HIP 113103",46.21220000,1.82900000,4.00000000,7.61030300000,721.00,,4930.00,0.761000,2023
"K2-415 b","K2-415",21.81820000,1.01500000,7.50000000,4.01796940000,412.40,"M5 V",3173.00,0.163500,2023
"TOI-1634 b","TOI-1634",35.27360000,1.77300000,7.57000000,0.98934550000,924.00,"M2",3472.00,0.451000,2021
"K2-266 c","K2-266",77.55860000,0.70500000,0.29013072,7.81400000000,664.50,,4285.00,0.686000,2018
"HD 110067 g","HD 110067",32.15850000,2.60700000,8.40000000,54.76992000000,440.00,"K0.0 V",5266.00,0.798000,2023
"TOI-1696 b","TOI-1696",64.91720000,3.09000000,48.80000000,2.50031100000,489.00,"M5V",3185.00,0.255000,2022
"TOI-5728 b","TOI-5728",54.70450000,1.31000000,2.27000000,11.49761000000,382.00,,3419.00,0.360000,2025
"HD 181234 b","HD 181234",47.74580000,12.50000000,2980.91262925,7593.40512000000,,"G8 IV",5386.00,0.940000,2019
"HD 27894 d","HD 27894",43.82140000,12.70000000,2063.65984665,5019.54244000000,,"K2 V",4875.00,0.810000,2017
"TOI-444 b","TOI-444",57.39730000,2.77000000,8.10000000,17.96360000000,609.00,"K1/2 V",5225.00,0.960000,2023
"HIP 9618 b","HIP 9618",67.54780000,3.82838127,8.30000000,20.77285800000,640.88,,5649.00,0.942000,2023
"GJ 367 d","GJ 367",9.41263000,2.33000000,6.03000000,34.36900000000,,"M1.0 V",3522.00,0.455000,2023
"HD 24040 c","HD 24040",46.62240000,9.35000000,63.88350981,515.40000000000,,"G0 V",5776.49,1.103940,2021
"HD 215152 c","HD 215152",21.59740000,,468.79690033,7.28243000000,,"K3 V",4935.00,0.770000,2018
"TOI-5205 b","TOI-5205",86.44930000,11.60000000,343.00000000,1.63075700000,737.00,"M4.0",3430.00,0.392000,2023
"TOI-1266 d","TOI-1266",36.01180000,1.74000000,3.68000000,32.50900000000,288.00,"M2",3563.00,0.437000,2025
"TOI-1224 c","TOI-1224",37.33120000,2.88400000,8.67000000,17.94546600000,303.12,,3326.00,0.400000,2024
"K2-155 c","K2-155",72.79980000,2.60000000,7.27000000,13.85000000000,583.00,"K7",4258.00,0.650000,2018
"TOI-712 d","TOI-712",58.62120000,2.47400000,6.68000000,84.83960000000,313.60,"K4.5 V",4622.00,0.732000,2022
"GJ 357 c","GJ 357",9.44181000,1.66000000,3.40000000,9.12470000000,401.20,"M2.5 V",3505.00,0.342000,2019
"TOI-5799 b","TOI-5799",27.81230000,1.73300000,3.65000000,4.16450700000,505.00,"M2 V",3452.00,0.325000,2024
"HD 97658 b","HD 97658",21.56180000,2.12000000,8.30000000,9.48971160000,751.00,"K1 V",5212.00,0.850000,2010
"HD 149026 b","HD 149026",75.86430000,8.29466000,120.77540000,2.87589000000,1626.00,"G0",6179.00,1.420000,2005
"HD 100508 b","HD 100508",32.75480000,13.70000000,381.39408840,5681.00000000000,,"K1 IV",5419.00,0.940000,2026
"HD 21520 b","HD 21520",79.20800000,2.69700000,17.70000000,25.12920000000,637.00,,5871.00,1.090000,2024
"TOI-3353.01","TOI-3353",78.75770000,2.66675550,7.59000000,4.66579650000,1264.36,,6365.00,1.332089,2024
"HD 67087 b","HD 67087",76.52170000,13.10000000,973.00000000,352.20000000000,,"F8 V",6330.00,1.360000,2015
"TOI-1411 b","TOI-1411",32.47780000,1.19880592,2.00000000,1.45205270000,976.40,,4115.00,0.604500,2022
"HD 32963 b","HD 32963",38.07860000,13.40000000,657.90480249,2372.00000000000,,"G5 IV",5727.00,0.940000,2015
"HD 113538 b","HD 113538",16.28170000,13.20000000,114.41000000,663.20000000000,,"K9 V",4462.00,0.585000,2010
"HD 113538 c","HD 113538",16.28170000,13.80000000,295.57000000,1818.00000000000,,"K9 V",4462.00,0.585000,2010
"HD 30669 b","HD 30669",58.08440000,14.30000000,149.37000000,1684.00000000000,,"G9 V",5400.00,0.920000,2014
"TOI-178 g","TOI-178",62.69900000,2.93900000,4.40000000,20.71663000000,470.00,"K",4316.00,0.647000,2021
"GJ 3090 b","GJ 3090",22.47510000,2.18000000,4.52000000,2.85310198000,723.00,"M2 V",3707.00,0.519000,2022
"TOI-421 b","TOI-421",74.79690000,2.64000000,6.70000000,5.19757600000,922.00,"G9 V",5291.00,0.833000,2020
"HD 12484 b","HD 12484",48.33670000,13.20000000,947.13340000,58.83000000000,,"F8",5920.00,1.010000,2016
"HIP 65407 b","HIP 65407",61.78040000,14.30000000,136.03124000,28.12500000000,,"K0",5460.00,0.930000,2016
"HD 108341 b","HD 108341",48.91020000,13.30000000,715.11391575,1129.00000000000,,"K2 V",5122.00,0.843000,2014
"HD 103720 b","HD 103720",45.53520000,14.10000000,197.04600000,4.55570000000,,"K3 V",5017.00,0.794000,2014
"HR 2562 b","HR 2562",34.00710000,12.44199000,4195.33497240,,1255.00,"F5 V",6597.00,1.368000,2016
"HD 62364 b","HD 62364",53.11200000,12.10000000,5965.63919939,5138.00000000000,,"F7 V",6255.00,1.157000,2022
"TOI-1806.01","TOI-1806",55.52110000,3.40953670,11.50000000,15.14546930000,337.47,,3272.00,0.392935,2024
"HD 207897 b","HD 207897",28.29380000,2.34302132,14.80000000,16.20166000000,581.75,"K0 V",5106.00,0.820800,2021
"HD 110067 b","HD 110067",32.15850000,2.20000000,5.69000000,9.11367800000,800.00,"K0.0 V",5266.00,0.798000,2023
"HIP 109384 b","HIP 109384",58.95820000,13.50000000,495.81480000,499.48000000000,,"G5",5180.00,0.780000,2016
"HD 220842 b","HD 220842",64.64980000,13.10000000,1010.69940000,218.47000000000,,"F8",5960.00,1.130000,2016
"HD 20329 b","HD 20329",63.67960000,1.72000000,7.42000000,0.92611800000,2141.00,,5596.00,0.900000,2022
"TOI-260 b","TOI-260",20.18520000,1.71000000,4.23000000,13.47585300000,493.00,"K8 V",4026.00,0.616000,2024
"14 Her b","14 Her",17.93230000,12.50000000,2828.67282230,1766.41000000000,,"K0",5338.00,0.970000,2002
"WASP-107 b","WASP-107",64.74140000,10.53646000,30.51152707,5.72148760000,736.00,"K6",4425.00,0.683000,2017
"WASP-107 c","WASP-107",64.74140000,13.00000000,111.23994245,1066.00000000000,,"K6",4425.00,0.683000,2020
"HD 145675 c","14 Her",17.93230000,12.60000000,2510.84441530,15732.45889000000,,"K0",5338.00,0.970000,2021
"TOI-1685 b","TOI-1685",37.61530000,1.42100000,3.07000000,0.66913923000,1000.00,"M3 V",3470.00,0.466000,2021
"TOI-2141 d","TOI-2141",77.68200000,3.97000000,14.90000000,60.45000000000,491.40,,5635.00,0.896000,2025
"HD 158259 c","HD 158259",27.04980000,2.23000000,5.60000000,3.43200000000,,"G0",5801.89,1.080000,2020
"HR 858 b","HR 858",31.96400000,2.00400000,3.55000000,3.58528700000,1552.00,"F6 V",6354.00,1.204000,2019
"Kepler-446 d","Kepler-446",96.33900000,1.35000000,2.39000000,5.14892100000,436.00,"M4",3359.00,0.220000,2015
"K2-133 c","K2-133",75.17030000,1.60300000,3.20000000,4.86784000000,,"M1.5 V",3655.00,0.461000,2017
"2MASS J02192210-3925225 b","2MASS J02192210-3925225",40.08964117,16.14096000,4417.83700000,,,"M6",3064.00,0.108000,2015
"GJ 480 b","GJ 480",14.23580000,2.91000000,8.80000000,9.55360000000,406.00,"M3.5 Ve",3509.00,0.450000,2020
"HD 118203 c","HD 118203",92.25890000,12.40000000,3747.19691853,5103.00000000000,146.00,"K0 IV",5742.00,1.270000,2024
"TOI-1136 e","TOI-1136",84.53620000,2.63900000,6.07000000,18.80100000000,737.00,,5770.00,1.022000,2022
"TOI-431 d","TOI-431",32.56860000,3.29000000,9.90000000,12.46103000000,633.00,,4850.00,0.780000,2021
"HAT-P-22 b","HAT-P-22",81.76470000,12.89035000,785.04010000,3.21222000000,1463.00,"G5 V",5302.00,1.130000,2010
"GJ 341 b","GJ 341",10.45400000,0.88000000,4.00000000,7.57686000000,629.00,"M1",3770.00,0.480000,2025
"GJ 436 b","GJ 436",9.75321000,4.17000000,22.10000000,2.64388312000,686.00,"M2.5 V",3586.11,0.470000,2004
"HIP 94235 b","HIP 94235",58.51460000,3.00000000,379.00000000,7.71305700000,1060.00,"G V",5991.00,1.094000,2022
"TOI-1736 b","TOI-1736",88.94820000,3.18175535,12.30000000,7.07307600000,1099.79,,5636.00,1.037300,2023
"TOI-3235 b","TOI-3235",72.81100000,11.39953337,211.35589065,2.59261842000,604.00,"M V",3388.80,0.393900,2023
"HD 1461 b","HD 1461",23.45340000,2.42000000,6.44000000,5.77152000000,,"G0 V",5765.00,1.020000,2010
"HD 1461 c","HD 1461",23.45340000,2.23000000,5.59000000,13.50520000000,,"G0 V",5765.00,1.020000,2015
"GJ 3341 b","GJ 3341",23.61900000,2.46000000,6.60000000,14.20700000000,,"M2.5",3526.00,0.470000,2015
"Kepler-444 b","Kepler-444",36.43960000,0.40300000,0.03740000,3.60010530000,938.00,"K",5046.00,0.758000,2015
"Kepler-444 c","Kepler-444",36.43960000,0.49700000,0.07930000,4.54588410000,868.00,"K",5046.00,0.758000,2015
"HD 135694 b","HD 135694",73.87130000,2.85700000,6.10000000,15.92347556800,750.83,,5712.00,1.020000,2023
"HD 40307 d","HD 40307",12.93630000,,1775.38948150,20.43200000000,541.00,"K2.5 V",4956.00,0.770000,2009
"HD 87883 b","HD 87883",18.29120000,12.70000000,2005.49724817,3006.00000000000,,"K0",4980.00,0.800000,2009
"TOI-815 c","TOI-815",59.71170000,2.62000000,23.50000000,34.97614500000,469.00,"K3 V",4869.00,0.776000,2024
"TOI-1470 b","TOI-1470",51.95030000,2.18000000,7.32000000,2.52709300000,734.00,"M1.5 V",3709.00,0.471000,2023
"HD 40307 f","HD 40307",12.93630000,2.13000000,5.20000000,51.76000000000,398.00,"K2.5 V",4956.00,0.770000,2013
"Kepler-444 e","Kepler-444",36.43960000,0.54600000,0.10000000,7.74349300000,727.00,"K",5046.00,0.758000,2015
"Kepler-444 d","Kepler-444",36.43960000,0.53000000,0.20000000,6.18939200000,783.00,"K",5046.00,0.758000,2015
"Kepler-444 f","Kepler-444",36.43960000,0.74100000,0.33200000,9.74048600000,673.00,"K",5046.00,0.758000,2015
"K2-174 b","K2-174",99.92930000,2.60000000,7.27000000,19.56230700000,455.00,,4455.00,0.700000,2018
"K2-133 d","K2-133",75.17030000,2.00300000,4.67000000,11.02454000000,734.00,"M1.5 V",3655.00,0.461000,2017
